t_9145,lemon8,2023-11-21 22:25:31+00:00,髪の毛が上手くまとまらない,髪の毛が上手くまとまらない,1
t_9308,lemon8,2023-12-20 12:16:48+00:00,吹き出物出づらくなりました,吹き出物出づらくなりました,2
t_10469,lemon8,2023-11-22 03:18:59+00:00,眉毛が左右対称に書けない,眉毛が左右対称に書けない,3
t_12509,lemon8,2023-11-22 02:08:53+00:00,twitterでログインしてるはずのアカウントが何回試してもログイン出来ない状況はどうしたらいいのでしょうか,twitterでログインしてるはずのアカウントが何回試してもログイン出来ない,4
