at,reviewId,content
2021-12-15 22:43:59,gp:AOqpTOEG78LNwqxS-vDRs2BNNp1busugysrLTnC_bxDS9gbf6XqdfN5LX6dGpnJrJgh0C5f5jzGROtJbDeR6nTg,使い安い自分の描いた形になる
2021-12-15 21:06:48,gp:AOqpTOH_UZ9AUxoRZOtOMGNLUSKKnABxJkmk5u_32x1LvaR9MiyALSmdKAazW9IvT8j4ELZhBZVNt4uDTE3DV9A,いろいろ変えれてすごい
2021-12-15 18:57:43,gp:AOqpTOFK3jfYaLiHVkt3FyAlMRkcd5a3qgrcNrqlA12zrHEqdj89mwVuIyO7T6cRDs810MFt_-vzitr_YyEZPVE,できるものが限られる
2021-12-15 09:13:46,gp:AOqpTOFxbMCtTbvPJI2OoLpAq3EjpTic55oyQtSp1oSddWl_LYWovgpfpwCmNZwsKXw-D6CnBTu8YyhzJz62sHg,かな入力して変換した際、変換候補の順位が変更されるので、目的の語句を確定しようとした際に別の語句が確定されてしまいます
2021-12-15 06:47:46,gp:AOqpTOG83Nr74J61pjdKYaPmTfaMicjMtg1MdPTjt6_mOKiASsQHIXirqpuqrSosKZEm3PEAlQTab0tsm78vBPA,なんか、キーボード開くときすぐ出たり出なかったりします
2021-12-15 06:47:46,gp:AOqpTOG83Nr74J61pjdKYaPmTfaMicjMtg1MdPTjt6_mOKiASsQHIXirqpuqrSosKZEm3PEAlQTab0tsm78vBPA,すぐ重くなります
2021-12-15 06:47:46,gp:AOqpTOG83Nr74J61pjdKYaPmTfaMicjMtg1MdPTjt6_mOKiASsQHIXirqpuqrSosKZEm3PEAlQTab0tsm78vBPA,そこが良ければほかはもう最高です
2021-12-14 22:41:40,gp:AOqpTOF_xYA26oVxQ4AFwX5OQKDIfYpHNyFf9wn5A6DEIpnpongV4zDWPzda0c95xfVYuIVJhUbqYG18yieDihA,どのキーボードよりも使いやすいのですが、ただ1つsimejiの翻訳機能についてです
2021-12-14 22:41:40,gp:AOqpTOF_xYA26oVxQ4AFwX5OQKDIfYpHNyFf9wn5A6DEIpnpongV4zDWPzda0c95xfVYuIVJhUbqYG18yieDihA,縦画面ではできるのですが、横画面でできないのが1つ欠点で、☆4です
2021-12-14 20:57:07,gp:AOqpTOGdaVdwMSzgvugQ2A-X-isUamMjgNhDjHBtGUihT_wufWUHts8q-LyXjdBgggY5idVDwsT5hW8dTvbP0gY,キーボード調整ありがたい
2021-12-14 20:46:53,gp:AOqpTOFDbH9ZYgIuxedsFZmzoSX9rZnTEJMZ_YX5_HcvT4Qo0X7kMA9hG4FktvIVSv_cESZSLwsauDOgJI8DDmQ,使いやすいですが、急いでいる時にエフェクト再生されるのは困ります
2021-12-14 20:46:53,gp:AOqpTOFDbH9ZYgIuxedsFZmzoSX9rZnTEJMZ_YX5_HcvT4Qo0X7kMA9hG4FktvIVSv_cESZSLwsauDOgJI8DDmQ,広告を出すにしても、文字入力のところ以外にして欲しいです
2021-12-14 18:14:12,gp:AOqpTOFvUqjcMb0m6nueAgnrI8-xUQuXjX_W0vE6Lit2amRuKGYnli_HhMykfqR4OEvXGTY9hV85uKFphvakjK0,可愛い
2021-12-14 14:28:59,gp:AOqpTOEJGkDBYMIfaebctXYSF-XYFhm7JiqSVvVRUxfaSi25luQb-STmYOxpJDfpaNFnukHvxxQLFFgr8PuDibc,つかいやすいです
2021-12-14 11:41:39,gp:AOqpTOFUNcEmfSAceW_4xW_1h1kX683_-Hm6p3Qh3hk0ba_VJ0n0RQBcocC-WWnnwKkT3ty0NymMw41koda13KE,着せ替えキーボードを作る機能があるなら作ったのを編集できる機能も作るべきでしょ
2021-12-14 11:41:39,gp:AOqpTOFUNcEmfSAceW_4xW_1h1kX683_-Hm6p3Qh3hk0ba_VJ0n0RQBcocC-WWnnwKkT3ty0NymMw41koda13KE,おかしすぎる
2021-12-13 23:40:11,gp:AOqpTOGgL7tObNqx9ZVx5H36ym6bDMU2ZBQfOkQYDwMUZsQN7QlnMi7JvwfjBfKMygHo4XwfkbN1Iv1AL3CY_SI,可愛い♡
2021-12-13 22:35:25,gp:AOqpTOHoroKVAFmdZiyNq7VqesnyUhPpNse8Mzp41cuI8ZtGBuVgD2Fx9v_Rywcd07wXx1VjcIpE8hqrAWV1xio,登録した変換が出てこなくなった
2021-12-13 21:46:24,gp:AOqpTOFB9cz-7sLIV3iXYivBE3Db0pCqzX9G7moXFWFEYM4aq1oiAEZlkMH8B7t91f5BZVSXG43cvsqYKApSyYI,私が、星4の理由は、を、作る数が、少ないから
2021-12-13 21:30:53,gp:AOqpTOH6WmuvOTglrIBrvv721zhQKa4NpmKh1yqfzNKY-QmKvS67UsmOiPcnUGQQJZ72wqVNvNmI8QbsCuWow5o,なんかたまに履歴が消えん
2021-12-13 12:30:30,gp:AOqpTOEJCj1C4jj4oWq0jNBvo_SAp3fRkZOl6kxzQm8Vw5ITpzm5w1kW6T_pQkzME06Ypqg4Mu0nvdwjmj0M750,よろしくお願いいたしますメールくださいゼロさんよろしくお願いいたします龍さんよろしくお願いいたします電話してください連絡がとれません困っています
2021-12-13 00:45:20,gp:AOqpTOFFG8fPbKcU1urDR_43CU2edHjO1HSoM_coTmp2dNNrAMKWG87xfbSoo8xyWiRZumK1j2jN3pRh2Z6oKow,いろんな着せ替えがあり、最高です
2021-12-12 23:43:34,gp:AOqpTOHm0xUjdBngoSN9yenOh2SOf_LbaVxVWLxSLn-lXE3hZWr2OqKTdYnwGRU1V8jIYxBhMmOsoC5_T5iOq0A,いいと思うけどインストールしてやろうとするとすぐゲームとか出来ないのがやだ
2021-12-12 23:43:34,gp:AOqpTOHm0xUjdBngoSN9yenOh2SOf_LbaVxVWLxSLn-lXE3hZWr2OqKTdYnwGRU1V8jIYxBhMmOsoC5_T5iOq0A,ゲームやろうと思ってインストールしたのに変な打つやつの変えるやり方見たおなのとか出てきてやりにくかったです
2021-12-12 23:43:34,gp:AOqpTOHm0xUjdBngoSN9yenOh2SOf_LbaVxVWLxSLn-lXE3hZWr2OqKTdYnwGRU1V8jIYxBhMmOsoC5_T5iOq0A,分かりにくい言い方ですみません
2021-12-12 22:26:42,gp:AOqpTOEIsa45ZiuvRi-hJSNdgr3r9Tqc7_rucddJjQ6JXNnXvfxLSLQ32bMyptTZIWeW3tyYYFCPI5iGTdXOTXI,壁紙もキーボードも物凄く使いやすくていいんですが、出来ればなんの機種でも出来るフォントの編集も出来れば星5です
2021-12-12 22:26:42,gp:AOqpTOEIsa45ZiuvRi-hJSNdgr3r9Tqc7_rucddJjQ6JXNnXvfxLSLQ32bMyptTZIWeW3tyYYFCPI5iGTdXOTXI,出来ればというか、無茶言うと本気でフォント追加して欲しいんですけど笑とりあえず壁紙・キーボードは使いやすいのでフォントの編集さえ出来れば〇です
2021-12-12 21:43:39,gp:AOqpTOH3YEdoEGNbB2Qv8o1R6RMzCr98kiWsTuNdiiPmDk_DspKwdRFdytL3T33_0xqY-Tb5dVsv7urpgFMb7Q4,着せ替え最高
