g_4209,google_fit,2021-11-11 15:49:03,全く歩数記録しなくなり困っています,歩数記録しなくなり,11
g_4216,google_fit,2021-12-01 16:38:04,早歩きだと歩数カウントされません,歩数カウントされません,11
g_4220,google_fit,2021-10-21 19:49:47,歩数をカウントしてくれません,歩数をカウントしてくれません,11
g_4246,google_fit,2021-11-23 05:54:59,歩数計としては何の役にも立たない,歩数計としては何の役にも立たない,11
g_4267,google_fit,2021-11-20 22:12:27,全然歩数カウントされない,歩数カウントされない,11
g_4283,google_fit,2021-11-02 21:32:14,親のはできたけど、歩数カウントが全くされない,歩数カウントが全くされない,11
g_4306,google_fit,2021-12-03 08:45:05,度々歩数がカウントされない,歩数がカウントされない,11
g_4321,google_fit,2021-11-04 17:40:37,書き込み消されたのでもう一度歩数カウントは全く役に立ちません,歩数カウントは全く役に立ちません,11
g_4350,google_fit,2021-11-27 21:10:57,歩数がカウントされない,歩数がカウントされない,11
g_4352,google_fit,2021-10-31 18:07:11,インストール当初は問題なかったのに、ココ最近は歩数がカウントされないこと多々,歩数がカウントされない,11
g_4405,google_fit,2021-12-07 07:13:30,11月上旬から歩数をカウントしなくなりました,歩数をカウントしなくなりました,11
g_4407,google_fit,2021-11-10 08:04:11,同じ端末でこのアプリだけ歩数をマトモな測り方出来ないのに、このアプリの使用を求めてくるアプリが複数ある,歩数をマトモな測り方出来ない,11
g_4411,google_fit,2021-11-26 00:06:51,歩数も管理できないくらいなら、余計な機能はいらない,歩数も管理できない,11
g_4429,google_fit,2021-11-19 07:50:29,ここ最近歩数のカウントが全く機能していないので使い道がない,歩数のカウントが全く機能していない,11
g_4441,google_fit,2021-11-29 11:12:26,歩いたのに歩数が計測されない,歩数が計測されない,11
g_4450,google_fit,2021-11-22 11:22:15,大分前から歩数が計測されない,歩数が計測されない,11
g_4459,google_fit,2021-11-24 18:30:11,ピクミンの歩数計としてこのアプリを指定されたからインストールしたけど、歩いても歩数がカウントされないのはなぜ,歩いても歩数がカウントされない,11
g_4460,google_fit,2021-11-24 21:25:12,頻繁に歩数カウントがされなくなる,歩数カウントがされなくなる,11
g_4480,google_fit,2021-11-18 07:42:49,歩数計が全くカウントしなくなったんだが、不具合,歩数計が全くカウントしなくなった,11
g_4488,google_fit,2021-11-10 11:10:52,歩数がカウントされないどうにかしてください,歩数がカウントされない,11
g_4517,google_fit,2021-11-29 22:12:04,まったく歩数が反映されてません,歩数が反映されてません,11
g_4524,google_fit,2021-12-07 21:00:43,最近、歩数がカウントしない,歩数がカウントしない,11
g_4537,google_fit,2021-11-16 14:45:26,ゲームの連動の為に入れたがまったく歩数カウントしない,歩数カウントしない,11
g_4543,google_fit,2021-11-25 21:06:37,全然歩数カウントしない,歩数カウントしない,11
g_4556,google_fit,2021-11-10 09:10:10,歩数がカウントされません,歩数がカウントされません,11
g_4574,google_fit,2021-12-07 07:13:30,大事なアプリと連携してるので、歩数カウントされないのは大変困ります,歩数カウントされない,11
g_4580,google_fit,2021-10-23 16:10:43,歩数がちゃんとカウントされない,歩数がちゃんとカウントされない,11
g_4581,google_fit,2021-11-04 19:24:25,まともに作れないなら配信停止して欲しい歩数カウントされないなおすきもないなのにあちこちで参照されてるまともに作れないなら配信停止してください,歩数カウントされない,11
g_4584,google_fit,2021-11-23 05:54:59,ヴィジェットにはリアルタイム歩数が表示されず、いつも目標歩数クリアしてその表示も確認しているのに、あとで勝手に減歩補正される,リアルタイム歩数が表示されず,11
g_4601,google_fit,2021-12-12 02:01:04,歩いた分の歩数がカウントされないことがちょこちょこある,歩いた分の歩数がカウントされない,11
g_4609,google_fit,2021-12-12 11:40:37,歩数が反映しないのでは意味がないし、ピクミンブルームで遊べない,歩数が反映しない,11
g_4611,google_fit,2021-11-21 09:12:37,全然歩数がカウントされない,歩数がカウントされない,11
g_4615,google_fit,2021-10-22 06:59:49,最近急に歩数がカウントされません,歩数がカウントされません,11
g_4642,google_fit,2021-11-04 23:58:30,️歩いても歩数にはんえいしない,歩数にはんえいしない,11
g_4650,google_fit,2021-11-16 14:12:24,ピクミンのためにアプリを使用していますが、歩数が全くカウントされません,歩数が全くカウントされません,11
g_4666,google_fit,2021-11-11 16:19:51,歩数計仕事してない,歩数計仕事してない,11
g_4678,google_fit,2021-11-23 20:25:18,歩数がカウントされません,歩数がカウントされません,11
g_4700,google_fit,2021-10-28 14:57:16,時々歩数がカウントアップしない事が有る,歩数がカウントアップしない,11
g_4748,google_fit,2021-12-06 21:03:14,今日一日の歩数が0です,歩数が0,11
g_4780,google_fit,2021-11-02 00:07:17,歩いても全く歩数がカウントされないです,歩数がカウントされない,11
g_3976,google_fit,2021-11-26 10:23:47,歩数が知りたいのに運動時間しかわからない,歩数が知りたいのに運動時間しかわからない,12
g_3977,google_fit,2021-11-11 08:28:30,酷い時は一気に200歩近く減る,一気に200歩近く減る,13
g_3978,google_fit,2021-11-07 13:57:15,一時間歩いて3000歩も歩いてないってのはありえないです,一時間歩いて3000歩も歩いてない,14
g_3979,google_fit,2021-12-04 19:21:54,他のアプリと連動させているので困っています,他のアプリと連動させている,15
g_3983,google_fit,2021-11-13 19:51:03,歩数計としての機能がアバウト過ぎです,歩数計としての機能がアバウト過ぎ,17
g_3986,google_fit,2021-11-12 23:41:26,正しい歩数の1/2に減らされます,正しい歩数の1/2に減らされます,18
g_3989,google_fit,2021-11-04 10:30:34,突如、カウントされなくなるのはどういうことだろう,カウントされなくなる,19
g_4020,google_fit,2021-12-01 08:40:29,ついに何もカウントしなくなった,何もカウントしなくなった,19
g_4184,google_fit,2021-12-09 12:49:24,他のアプリと連携出来るのは便利ですが、全くカウント出来ていない時があり精度に難アリです,カウント出来ていない,19
g_4243,google_fit,2021-11-14 11:44:06,2キロほどの距離を歩いたが見事にカウントされず,カウントされず,19
g_4285,google_fit,2021-11-04 18:13:59,記録ができませんと,記録ができませんと,19
g_4336,google_fit,2021-11-15 12:26:29,計測しなくなった,計測しなくなった,19
g_4377,google_fit,2021-12-12 11:40:37,追記急にカウントされなくなった,カウントされなくなった,19
g_4498,google_fit,2021-11-07 21:45:58,どういう場合にカウントしないのかが分からない,カウントしない,19
g_4554,google_fit,2021-11-20 16:12:45,全くカウントされていないこともある,全くカウントされていない,19
g_4578,google_fit,2021-10-24 15:53:51,最新のアップデートでカウントしなくなりました,カウントしなくなりました,19
g_4634,google_fit,2021-11-25 08:43:49,スマートウォッチのアプリと連携させてるけど、11月24日から突然データが反映されなくなった,データが反映されなくなった,19
g_4716,google_fit,2021-11-14 11:44:06,カウントしてくれない時が多々あり,カウントしてくれない,19
g_3991,google_fit,2021-11-03 17:48:04,体重以外数値を変えられないので、入力した数字が間違ってても修整できないエクササイズの管理に一般的な運動の種類を追加してほしい腕立てとか体温だけ点グラフなのはなぜ,体重以外数値を変えられないので、入力した数字が間違ってても修整できないエクササイズの管理に一般的な運動の種類を追加してほしい,21
g_3992,google_fit,2021-10-31 13:47:26,数百、1000歩は当たり前,数百、1000歩は当たり前,22
g_3995,google_fit,2021-11-11 16:58:44,個人的には見辛く、カッコ悪い,見辛く、カッコ悪い,24
g_3997,google_fit,2021-11-04 07:21:58,足し算すらできないアプリ,足し算すらできない,26
g_3999,google_fit,2021-11-06 17:35:06,ちゃんと動けば、とても良いアプリのはずなんでしょうが、正常に動かない事が多々ある,正常に動かない,27
g_4002,google_fit,2021-11-17 19:13:02,今日に限ってはスマホ本体の歩数との差が4000歩もあります,スマホ本体の歩数との差が4000歩もあります,29
g_4008,google_fit,2021-11-04 07:21:58,運動での消費カロリーと基礎代謝の足し算すら間違っている,運動での消費カロリーと基礎代謝の足し算すら間違っている,31
g_4011,google_fit,2021-12-02 19:01:35,歩数が他のアプリより少なく表示されてまったく駄目,歩数が他のアプリより少なく表示されてまったく駄目,33
g_4016,google_fit,2021-11-04 19:07:26,サイクルコンピュータとストラバ側では正確にgpsログの記録が残っているのに本アプリのみ不正確になる,サイクルコンピュータとストラバ側では正確にgpsログの記録が残っているのに本アプリのみ不正確になる,35
g_4104,google_fit,2021-12-12 20:52:58,別の歩数計アプリはきちんと計測されるのに、このアプリは全く計測できない,全く計測できない,38
g_4320,google_fit,2021-10-28 17:34:17,最近全然記録されないんだよなぁ使えなくなってる,全然記録されないんだよなぁ使えなくなってる,38
g_4461,google_fit,2021-11-07 21:45:58,アプリの説明に健康管理を始めましょうってあるけど、まったく管理できない,まったく管理できない,38
g_4768,google_fit,2021-11-05 12:37:32,いろんな設定や再起動、再インストール等試しまくったが全く機能してくれない,全く機能してくれない,38
g_4022,google_fit,2021-12-12 17:53:46,9600歩までいったら、その後何千歩やっても10歩くらい増えたり減ったりで10000歩までいかず,9600歩までいったら、その後何千歩やっても10歩くらい増えたり減ったりで10000歩までいかず,39
g_4024,google_fit,2021-10-25 23:48:18,これでは、他のアプリにも勝手に以降して、戻るから本当に困ります,他のアプリにも勝手に以降して、戻る,40
g_4025,google_fit,2021-11-20 11:18:32,歩数カウントするだけなのに、なぜ子供が使えないのか謎,歩数カウントするだけなのに、なぜ子供が使えないのか,41
g_4026,google_fit,2021-11-30 17:14:18,年配者には設定か難儀,年配者には設定か難儀,42
g_4028,google_fit,2021-10-27 20:31:19,ヘルプを少し充実させて欲しいです,ヘルプを少し充実させて欲しい,44
g_4030,google_fit,2021-11-03 03:32:18,インストールもできんくそアプリ,インストールもできん,46
g_4034,google_fit,2021-12-07 23:02:58,googlefitのデータを利用する他のアプリにも影響があって、googlefitのデータを手動で歩数を修正すると、他のアプリでは集計対象にならないことも多いから、毎日恐る恐る確認しなければならない始末,googlefitのデータを手動で歩数を修正すると、他のアプリでは集計対象にならない,47
g_4039,google_fit,2021-11-26 13:34:33,全くカウントしなかったり、1900歩まで歩いていたのに次にスマホを見たら700歩になっていたりとか挙動がおかしすぎます,全くカウントしなかったり、1900歩まで歩いていたのに次にスマホを見たら700歩になっていたり,52
g_4040,google_fit,2021-12-11 20:56:46,歩数をカウントしなくなって久しい,歩数をカウントしなくなって久しい,53
g_4041,google_fit,2021-10-25 20:22:12,歩数のカウントがほとんど出来ない,歩数のカウントがほとんど出来ない,54
g_4043,google_fit,2021-11-22 09:13:47,歩数がたまにカウントしない事が有る,歩数がたまにカウントしない,54
g_4640,google_fit,2021-11-13 16:31:28,歩数がほとんどカウントされません,歩数がほとんどカウントされません,54
g_4044,google_fit,2021-11-22 12:45:27,歩数が減ったり強めの運動も減ったり;・∀・アンインストールさせてもらいました今日、自転車移動したのに0カウントでした,歩数が減ったり強めの運動も減ったり,57
g_4058,google_fit,2021-11-30 18:52:37,アプリの再起動、gpsの再起動、スマホ本体の再起動など色々試させてみましたが改善されずもどかしい思いでした,アプリの再起動、gpsの再起動、スマホ本体の再起動など色々試させてみましたが改善されず,64
g_4061,google_fit,2021-11-04 17:40:37,5kmなのに歩数は29歩,5kmなのに歩数は29歩,66
g_4063,google_fit,2021-11-30 20:55:09,どうしたら戻るのかわからない,どうしたら戻る,67
g_4066,google_fit,2021-12-07 07:13:30,1ヶ月近く待ちましたが特に改善されるようなアップデートもなく、大変残念に思います,改善されるようなアップデートもなく,70
g_4067,google_fit,2021-11-20 11:18:32,子供がやるようなゲームに連動させるなら、せめて機能制限して歩数カウント位利用できるようにしてくれれば良いのにと思う,機能制限して歩数カウント位利用できるようにしてくれれば良い,71
g_4068,google_fit,2021-11-07 21:45:58,26歩とかいうときもある8kmを26歩ってどんだけ大股なの,26歩とかいうときもある8kmを26歩,72
g_4077,google_fit,2021-11-06 07:42:15,ふざけんな,ふざけんな,78
g_4079,google_fit,2021-11-11 08:28:30,ウォーキングイベントで歩数競ってるのに理不尽,ウォーキングイベントで歩数競ってるのに理不尽,79
g_4080,google_fit,2021-11-05 04:30:22,突然記録できない,突然記録できない,80
g_4084,google_fit,2021-11-01 00:03:56,気づかなくて一日分無駄になったり、ポイント締切1時間前とかにストップしたりするからポイント貰えない、最悪,気づかなくて一日分無駄になったり、ポイント締切1時間前とかにストップしたりする,83
g_4087,google_fit,2021-11-05 19:11:21,これのせいでピクミンが出来ん,ピクミンが出来ん,84
g_4094,google_fit,2021-11-03 17:48:04,消費カロリーの単位が違うcalじゃなくてkcal性別を男性にしてるのに月経管理の項目があるハートポイントの定義が分からない,消費カロリーの単位が違うcalじゃなくてkcal性別を男性にしてるのに月経管理の項目がある,89
g_4099,google_fit,2021-11-07 21:45:58,今朝は最初の2000歩弱まではカウントしてたから放置してたらその後7000歩はカウントせず,放置してたらその後7000歩はカウントせず,92
g_4100,google_fit,2021-11-06 22:43:04,サイクリングとウォーキングに使ってます開始の切り替えがちょっと分かりづらいところがありました,開始の切り替えがちょっと分かりづらい,93
g_4101,google_fit,2021-12-07 07:13:30,しかし一日でリセットされる為、毎日行わなければなりません,一日でリセットされる,94
g_4102,google_fit,2021-12-12 18:13:34,消費カロリーの単位を小カロリーcalではなく大カロリーcalで表記しているので、数字はこんなところでしょう,消費カロリーの単位を小カロリーcalではなく大カロリーcalで表記している,95
g_4103,google_fit,2021-11-05 12:37:32,1歩もカウントされない,1歩もカウントされない,96
g_4107,google_fit,2021-11-25 15:23:16,仕事で使用しておりますが1万歩以上歩いたはずなのにウィジェットで確認すれば4500歩アプリを起動すれば3800歩まで下がるとか,1万歩以上歩いたはずなのにウィジェットで確認すれば4500歩アプリを起動すれば3800歩まで下がるとか,99
g_4110,google_fit,2021-11-26 17:11:11,修正はされないのでしょうか,修正はされないのでしょうか,100
g_4111,google_fit,2021-11-07 19:29:58,ピクミンのために入れたいのに、子供のファミリーリンクしているアカウントだとダウンロードすらできません,子供のファミリーリンクしているアカウントだとダウンロードすらできません,101
g_4116,google_fit,2021-11-14 08:52:06,ウォーキングコースを何周もしていると一周時間カウントされない,ウォーキングコースを何周もしていると一周時間カウントされない,103
g_4117,google_fit,2021-10-22 21:28:58,試しに1000歩ほど歩いてカウントをみたら、約900ほどで誤差も酷いものだった,1000歩ほど歩いてカウントをみたら、約900ほどで誤差も酷いものだった,104
g_4120,google_fit,2021-11-10 00:24:36,99%から一生進みません,99%から一生進みません,106
g_4121,google_fit,2021-12-15 10:43:52,直近の更新後、自転車移動を感知しなくなりました,自転車移動を感知しなくなりました,107
g_4122,google_fit,2021-11-25 15:38:49,gpsがぐちゃぐちゃ距離と時間も不正確,gpsがぐちゃぐちゃ距離と時間も不正確,108
g_4124,google_fit,2021-11-09 15:20:52,楽しかったんですが、大切なリマインダーや災害情報が来なくなってしまってとても困りました,大切なリマインダーや災害情報が来なくなってしまって,109
g_4126,google_fit,2021-12-04 22:33:14,2021/12/422:30電源をオフして再起動かけても変化なし,再起動かけても変化なし,110
g_4130,google_fit,2021-12-14 18:09:21,"他3個入れてるけど、フィットだけ、他より1日1,000歩以上少ない","フィットだけ、他より1日1,000歩以上少ない",113
g_4132,google_fit,2021-11-27 10:47:37,他のアプリとの差が大きく目安にもならない,他のアプリとの差が大きく目安にもならない,114
g_4134,google_fit,2021-12-03 12:27:46,通勤時に自転車に乗っていてサイクリングとカウントされていたのに昨日は朝はカウントされたのに帰りはカウントされなかった,通勤時に自転車に乗っていてサイクリングとカウントされていたのに昨日は朝はカウントされたのに帰りはカウントされなかった,116
g_4140,google_fit,2021-11-05 12:07:57,対象年齢3歳以上なのに12歳以下の子供のスマホにはインストールできないのですか,対象年齢3歳以上なのに12歳以下の子供のスマホにはインストールできない,120
g_4142,google_fit,2021-12-12 18:13:34,7月16日まではmifitのwalkと睡眠がgooglefitに反映されましたが、7月17日/18日にはwalkが歩数に反映されなくなりました,walkが歩数に反映されなくなりました,121
g_4146,google_fit,2021-12-04 22:33:14,出かけていてかなり歩数を歩いたはずなのにゼロです,出かけていてかなり歩数を歩いたはずなのにゼロ,124
g_4156,google_fit,2021-11-13 19:51:03,ピクミンブルームの為にインストールしましたが、出来れば他の歩数計アプリ対応に変えて欲しいです,他の歩数計アプリ対応に変えて欲しい,127
g_4157,google_fit,2021-11-18 17:26:29,最初の歩数から、運動後に確認するとなぜか減っている,最初の歩数から、運動後に確認するとなぜか減っている,128
g_4158,google_fit,2021-11-11 19:49:53,歩数、ハートポイント共に目標達成という通知が当日届きますが、翌日になるとハートポイントが減り、目標未達になることがほぼ毎日発生しています,歩数、ハートポイント共に目標達成という通知が当日届きますが、翌日になるとハートポイントが減り、目標未達になる,129
g_4159,google_fit,2021-10-21 20:15:39,バイタリティの同期の為に取らされたけど7500歩で完了出るけど8000歩までやらんとあかんから邪魔だし運動ポイントも関係ないからいらん分かりづらいちゃんと反映されなかったせいで目標達成できなかった,バイタリティの同期の為に取らされたけど7500歩で完了出るけど8000歩までやらんとあかんから邪魔だし運動ポイントも関係ないからいらん分かりづらい,130
g_4160,google_fit,2021-11-15 23:43:44,日によっては一万歩他のアプリと差がでる,一万歩他のアプリと差がでる,131
g_4161,google_fit,2021-11-16 00:22:20,他のアプリで歩数を独自にカウントするものを併用しているが、そちらは正しい歩数であり、最終的に1日で数千歩の差fitが少ないが生じることがある,歩数を独自にカウントするものを併用しているが、そちらは正しい歩数であり、最終的に1日で数千歩の差fitが少ない,132
g_4167,google_fit,2021-11-23 22:03:25,ファーウェイヘルスケアのアプリから共有しようとすると、ブロックされます,ファーウェイヘルスケアのアプリから共有しようとすると、ブロックされます,134
g_4170,google_fit,2021-11-06 16:47:44,なにが無料の第一位だよ最下位だよふざけんな修正しろ修正,修正しろ,136
g_4171,google_fit,2021-12-14 13:32:20,ゲーム用でファミリーリンクをつけている子どものタブレットでダウンロードしようとしても出来ませんでした,ファミリーリンクをつけている子どものタブレットでダウンロードしようとしても出来ません,137
g_4178,google_fit,2021-12-01 16:38:04,不都合だからってレビュー消してないで改善してください,レビュー消してないで改善してください,141
g_4179,google_fit,2021-11-04 19:07:26,自転車なのにウォーキングになっていたりと,自転車なのにウォーキングになっていたり,142
g_4180,google_fit,2021-11-04 17:40:37,1時間歩いて0歩から1000歩位,1時間歩いて0歩から1000歩位,143
g_4181,google_fit,2021-10-26 20:49:20,ランニングアプリと連携できません,ランニングアプリと連携できません,144
g_4183,google_fit,2021-10-31 18:07:11,本当に早急煮改善ねがいます,早急煮改善ねがいます,145
g_4185,google_fit,2021-11-30 18:36:24,複数の歩数計アプリで同時計測したら一番不正確だった,複数の歩数計アプリで同時計測したら一番不正確だった,147
g_4187,google_fit,2021-11-24 21:25:12,2時間歩いてgpsで位置情報も記録されてるのに歩数0歩っていうのが頻繁にあってイラつく,2時間歩いてgpsで位置情報も記録されてるのに歩数0歩,149
g_4188,google_fit,2021-11-02 20:18:10,30分歩き続けて5歩ってどんな記録やねん,30分歩き続けて5歩,150
g_4189,google_fit,2021-11-10 18:23:40,ダウンロードが遅いです,ダウンロードが遅い,151
g_4190,google_fit,2021-10-28 05:18:50,oppoのheytaphealthと同期出来て、最初は数値も反映されていたのに、最近全く反映されなくなった,oppoのheytaphealthと同期出来て、最初は数値も反映されていたのに、最近全く反映されなくなった,152
g_4192,google_fit,2021-11-07 21:45:58,汗かいて歩いて帰ってきてがっかりしかないです,汗かいて歩いて帰ってきてがっかりしかない,153
g_4196,google_fit,2021-12-09 08:52:59,11/14には一旦13209歩までカウントされたが、次に見たときには840歩にまで減った,13209歩までカウントされたが、次に見たときには840歩にまで減った,156
g_4198,google_fit,2021-12-06 09:18:46,この誤認識のせいで生命保険のアプリてちっともポイントが貯まらない,誤認識のせいで生命保険のアプリてちっともポイントが貯まらない,157
g_4200,google_fit,2021-12-12 17:53:46,以前、みんなが書いているのに改善されないのでメールしましたが無反応です,みんなが書いているのに改善されない,158
g_4201,google_fit,2021-12-02 13:38:24,位置情報が全くあてにならない,位置情報が全くあてにならない,159
g_4202,google_fit,2021-11-01 00:03:56,何とかならないの,何とかならない,160
g_4204,google_fit,2021-11-07 22:45:54,fitの把握コースが実際のコースと違っていること、スタート地点及び到着地点いずれも自宅であるがも違っていることが原因か,fitの把握コースが実際のコースと違っていること、スタート地点及び到着地点いずれも自宅であるがも違っている,162
g_4207,google_fit,2021-10-23 11:58:17,アプリ更新で、設定が有効にならないようなので、更新前の設定が引き継がれたらよいと思うのですが無理でしょうか,アプリ更新で、設定が有効にならないようなので、更新前の設定が引き継がれたらよい,164
g_4212,google_fit,2021-12-12 17:53:46,連携しててポイントやらためてるアプリがあるから困ります,連携しててポイントやらためてるアプリがある,168
g_4219,google_fit,2021-11-29 22:12:04,センサーの問題ではなくアプリ側の問題と思われます,センサーの問題ではなくアプリ側の問題,174
g_4222,google_fit,2021-10-27 09:14:37,特にハートポイントが頻繁に消える,ハートポイントが頻繁に消える,177
g_4225,google_fit,2021-12-02 12:50:40,以前から早歩きをカウントしない傾向にあった,早歩きをカウントしない,180
g_4227,google_fit,2021-12-15 07:44:14,もう少し精度が上がるともっと良いです,もう少し精度が上がるともっと良い,182
g_4231,google_fit,2021-11-24 06:45:07,fitbitが故障して代わりに利用しています,fitbitが故障して代わりに利用しています,185
g_4232,google_fit,2021-11-06 22:43:04,そのため1秒だけの運動記録が複数回残ってしまい、連動アプリ記録の消去が追加されると少し使いやすくなるのかな,1秒だけの運動記録が複数回残ってしまい、連動アプリ記録の消去が追加されると少し使いやすくなるのかな,186
g_4233,google_fit,2021-11-20 21:03:08,即刻開発者はクビにしろ,即刻開発者はクビにしろ,187
g_4235,google_fit,2021-12-02 08:39:05,目標達成したと思ってたら減ってしまうのでモチベーションかなり下がります,目標達成したと思ってたら減ってしまう,189
g_4237,google_fit,2021-11-01 18:09:35,64%で止まる,64%で止まる,190
g_4239,google_fit,2021-12-02 12:50:40,各時間ごとの歩数を加算した歩数と合計歩数があっていない,各時間ごとの歩数を加算した歩数と合計歩数があっていない,191
g_4242,google_fit,2021-11-07 13:57:15,ポップアップ通知を押してから数十分後に突然起動したりもします,ポップアップ通知を押してから数十分後に突然起動したりもします,193
g_4244,google_fit,2021-11-30 13:39:17,分かり次第回答願います,分かり次第回答願います,195
g_4245,google_fit,2021-11-05 12:37:32,位置情報は更新されて距離はカウントされるのになぜ歩数はカウントされないのか,歩数はカウントされないのか,196
g_4251,google_fit,2021-12-12 17:53:46,連携してるアプリのポイントが歩いても歩いてももらえない,連携してるアプリのポイントが歩いても歩いてももらえない,198
g_4252,google_fit,2021-12-11 18:25:38,スマホ持ち歩くだけでは駄目で、画面を点けてないと移動経路が記録されないです他の連動するgpsデバイスが必要なのかな,画面を点けてないと移動経路が記録されない,199
g_4253,google_fit,2021-11-07 13:57:15,原因がこちらのアプリなのかゲームアプリの方なのかはわかりませんが、ポップアップ通知からアプリが起動できなくなりました,ポップアップ通知からアプリが起動できなくなりました,200
g_4258,google_fit,2021-10-27 17:26:57,特定の時刻のみ歩数を記録しない事が多い,特定の時刻のみ歩数を記録しない,202
g_4259,google_fit,2021-11-26 13:34:33,9月7日更に追記:全くカウントしない症状は直ったようですがカウンターが減るバグが直っていません,カウンターが減るバグが直っていません,203
g_4260,google_fit,2021-11-26 13:34:33,早くバグ取りしてください,早くバグ取りしてください,204
g_4261,google_fit,2021-11-20 00:03:41,2000歩減ったんですが,2000歩減った,205
g_4263,google_fit,2021-11-05 12:37:32,これ以上何をしたらカウントしてくれるのか、、,何をしたらカウントしてくれるのか,207
g_4266,google_fit,2021-12-01 16:38:04,仕事で一万歩は歩くのに半分くらいしかカウントされません,一万歩は歩くのに半分くらいしかカウントされません,208
g_4269,google_fit,2021-12-09 07:50:43,高齢者の選択がない,高齢者の選択がない,210
g_4272,google_fit,2021-11-02 02:32:03,安物の万歩計にも劣っているアプリ歩数がほとんど記録されない全ての権限を与えて思いつく限りの工夫をしても、時折思い出したかのように100歩ほど追加するだけgpsなどオンにして移動を記録していても、直線距離4km歩いて945歩他のアプリケーションの参照先としてやたらと要求されるにもかかわらず最低限の計測すらできないのは、存在自体は癌としか言いようがない,安物の万歩計にも劣っているアプリ歩数がほとんど記録されない全ての権限を与えて思いつく限りの工夫をしても、時折思い出したかのように100歩ほど追加するだけgpsなどオンにして移動を記録していても、直線距離4km歩いて945歩他のアプリケーションの参照先としてやたらと要求されるにもかかわらず最低限の計測すらできない,212
g_4006,google_fit,2021-11-30 18:52:37,ここ最近歩数がうまくカウントされない現象に悩まされておりました,歩数がうまくカウントされない,213
g_4017,google_fit,2021-12-14 18:09:21,他の歩数計アプリと歩数が合わない,歩数が合わない,213
g_4038,google_fit,2021-11-30 13:39:17,最近、かなり歩いてもうまく測定されないもしくは、前より精度が落ちた可能性が私の端末で出ました,かなり歩いてもうまく測定されない,213
g_4048,google_fit,2021-11-12 23:41:26,正しくカウントされません,正しくカウントされません,213
g_4049,google_fit,2021-11-27 10:47:37,歩数カウント感度が悪すぎる,歩数カウント感度が悪すぎる,213
g_4069,google_fit,2021-11-15 23:43:44,他のアプリと連動させる為に入ましたが、歩数が曖昧すぎ,歩数が曖昧すぎ,213
