g_4924,line_music,2021-12-10 18:04:03,エラーと出て更新できないのでなんとかしてください,エラーと出て更新できない,1
g_5451,line_music,2021-11-01 23:16:54,定期購入で設定してるのですが、更新しようとするとエラーになって更新する事が出来ません,更新しようとするとエラーになって更新する事が出来ません,1
g_5477,line_music,2021-12-01 07:29:54,今なんて、プレミアプランだけ、エラーが起きて更新が全く出来ません,エラーが起きて更新が全く出来ません,1
g_5750,line_music,2021-11-01 12:55:45,高頻度でエラーが発生し、連続再生ができません,エラーが発生し、連続再生ができません,1
g_4927,line_music,2021-12-15 18:46:17,決済確認すると決済されてないってでてくる,決済確認すると決済されてないってでてくる,2
g_4929,line_music,2021-10-24 00:01:49,呼び出し音の保存がエラーになります,呼び出し音の保存がエラーになります,3
g_4932,line_music,2021-11-21 02:02:41,それも気になったので直接問い合わせてみた所、結局4月から曲は買えなくなる10/5からチャージ出来ないと同じ様な返信しか来ませんでした,チャージ出来ないと同じ様な返信しか来ません,4
g_4933,line_music,2021-11-20 21:06:30,曲数も多く愛用させてもらっていますがステータスバーにおいて音楽の再生・停止が反応しなくなってしまいその点だけが残念です,ステータスバーにおいて音楽の再生・停止が反応しなくなってしまい,5
g_4934,line_music,2021-10-25 07:53:02,くそゴミだから戻してほしい,くそゴミだから戻してほしい,6
g_4937,line_music,2021-12-15 16:01:15,何年も愛用してましたが、この度他の方同様、課金して更新したのに更新されず、お金払ったのにフルで聞けなくなりました,課金して更新したのに更新されず、お金払ったのにフルで聞けなくなりました,8
g_4941,line_music,2021-11-26 01:17:44,対応お願い致します,対応お願い致します,10
g_5267,line_music,2021-10-21 15:51:44,対処してほしい,対処してほしい,10
g_5528,line_music,2021-11-28 10:55:35,対処お願いします,対処お願いします,10
g_5529,line_music,2021-11-17 15:45:38,対応お願いします┏●,対応お願いします,10
g_5704,line_music,2021-12-11 12:57:36,そこら辺の対応をお願いしたいです,辺の対応をお願いしたい,10
g_5747,line_music,2021-11-27 17:40:44,ご対応お願いします,ご対応お願いします,10
g_4942,line_music,2021-11-19 19:25:33,ライン電話中に急に音楽鳴り出すし、携帯触ってなくても勝手に流れるやばいやろそれで充電取られてるしね,ライン電話中に急に音楽鳴り出すし、携帯触ってなくても勝手に流れる,11
g_4945,line_music,2021-12-03 12:56:49,面倒だがダウンロード曲、プレイリスト全て消して入れ直した,ダウンロード曲、プレイリスト全て消して入れ直した,12
g_4948,line_music,2021-12-05 16:29:27,次に再生のリストから一曲目の曲がいつの間にかリストから消えます,いつの間にかリストから消えます,14
g_4950,line_music,2021-12-03 07:43:06,返金して欲しい,返金して欲しい,15
g_5316,line_music,2021-12-15 16:01:15,そして使えないのなら払った金額は返して欲しい,払った金額は返して欲しい,15
g_5372,line_music,2021-12-01 12:47:58,また、それでも聞けなかった際は、返金などの措置をしていただきたいです,聞けなかった際は、返金などの措置をしていただきたい,15
g_4960,line_music,2021-12-02 17:40:50,既に支払っているのに、購入すれば聴けるみたいな内容を見て、さすがにこれは無いなと思いました,既に支払っているのに、購入すれば聴けるみたいな内容を見て、さすがにこれは無い,20
g_4961,line_music,2021-11-07 21:07:02,ただ、勝手に再生されたり、停止されたりなどの再生機能周りでたまに難ありなので、今は星4です,勝手に再生されたり、停止されたり,21
g_4962,line_music,2021-12-01 01:15:18,グーグルでは反映されてるのに、lineミュージックでは定期購入が必要だと,グーグルでは反映されてるのに、lineミュージックでは定期購入が必要,22
g_4967,line_music,2021-10-21 14:20:26,ライブラリで曲一覧を見る時のスクロールバー的なやつなくなってしまったんですかね,ライブラリで曲一覧を見る時のスクロールバー的なやつなくなってしまった,25
g_4968,line_music,2021-11-18 10:22:21,何故かここ数日音楽の再生が勝手に止まったり、数時間スマホに触れていない状況下で勝手に音楽が再生されていたりとバグが起きており、再起動をしても治りません,音楽の再生が勝手に止まったり、数時間スマホに触れていない状況下で勝手に音楽が再生されていたり,26
g_4975,line_music,2021-11-15 17:11:47,勝手に音楽が再生されて何度止めても再生されるのでどうにかして欲しいですまた勝手に曲がスキップされたりもするので困っています,勝手に音楽が再生されて何度止めても再生されるのでどうにかして欲しいですまた勝手に曲がスキップされたりもする,32
g_4976,line_music,2021-12-04 20:23:29,androidユーザーですが、いつの日からかlinemusicで登録した着信音が反映されない,着信音が反映されない,33
g_5292,line_music,2021-10-23 20:51:33,一時的なエラーにより着信音が保存されませんでした,着信音が保存されません,33
g_5472,line_music,2021-10-23 23:10:41,一時的なエラーにより着信音が保存されませんでした,着信音が保存されません,33
g_5751,line_music,2021-10-25 18:54:39,月額で使っているが、一時的なエラーで着信音設定が出来ない,着信音設定が出来ない,33
g_4978,line_music,2021-12-08 10:22:06,お問い合わせしたのに返信が来ない,お問い合わせしたのに返信が来ない,34
g_4979,line_music,2021-11-24 19:30:56,定期購入したら2ヶ月目にバグおきて使えなかった,定期購入したら2ヶ月目にバグおきて使えなかった,35
g_4980,line_music,2021-10-23 19:42:48,あと、無料プランで使ってると、有料プランへの勧誘がしつこいです,有料プランへの勧誘がしつこい,36
g_4985,line_music,2021-12-04 21:13:19,ログインできない,ログインできない,38
g_5016,line_music,2021-10-28 02:09:46,1台目のスマホと同様正しいメールアドレス、パスワードを20回以上入れましたがログインが出来ません,ログインが出来ません,38
g_5159,line_music,2021-12-01 18:53:57,ログイン情報入力させてくれない,ログイン情報入力させてくれない,38
g_5402,line_music,2021-11-25 10:37:49,再起動してもログインはもちろん認証も出来ない、どうなってるんだ,再起動してもログインはもちろん認証も出来ない,38
g_4987,line_music,2021-11-11 13:47:44,コイン購入出来なくするのなら購入なしで聴けるようにしてくれないと困りますし、評価が下がる一方です,コイン購入出来なくするのなら購入なしで聴けるようにして,39
g_4988,line_music,2021-11-19 07:53:48,今までベーシックプランを購入させてもらっておりましたが、急にベーシックプランを購入できなくなりました,ベーシックプランを購入できなくなりました,40
g_4990,line_music,2021-10-27 18:39:54,リストを作ってるのに全然関係ない曲が流れる件、運営さんからお返事ありましたけど、おすすの曲が勝手に流れる設定とやらがあるらしく、そこをオフにしろと言われましたが、確認したらオフになってました,リストを作ってるのに全然関係ない曲が流れる件、運営さんからお返事ありましたけど、おすすの曲が勝手に流れる設定とやらがある,42
g_4995,line_music,2021-12-14 20:30:39,アプリをインストールしても、端末を再起動しても直りません,端末を再起動しても直りません,46
g_4997,line_music,2021-11-12 07:08:03,アッフデートしてから、1曲流れ終わると停止してしまい、困ってます,アッフデートしてから、1曲流れ終わると停止してしまい,47
g_5001,line_music,2021-11-26 16:11:10,まず、ダウンロードした順番が違う私にも聞きたい順番でダウンロードしてるので至急直してくださいプレイリストの項目が前よりでかくなって使いづらい,ダウンロードした順番が違う私にも聞きたい順番でダウンロードしてるので至急直してくださいプレイリストの項目が前よりでかくなって使いづらい,49
g_5002,line_music,2021-10-23 19:42:48,の画面で、シングルとアルバムが分類されずに全部一緒に表示されてたり,シングルとアルバムが分類されずに全部一緒に表示されてたり,50
g_5004,line_music,2021-11-04 16:16:46,上限なくして欲しい,上限なくして欲しい,51
g_5006,line_music,2021-11-19 12:52:38,半年以上も何回もgoogleからラインミュージック退会してんのに何回も自動でお金をとられるので、いい加減にして欲しいです,半年以上も何回もgoogleからラインミュージック退会してんのに何回も自動でお金をとられる,52
g_5015,line_music,2021-12-03 19:35:58,定期購入解除不可,定期購入解除不可,55
g_5019,line_music,2021-11-26 01:17:44,言われたまま定期購入へ行くと赤い文字でアプリ確認と書かれていた,定期購入へ行くと赤い文字でアプリ確認と書かれていた,58
g_5020,line_music,2021-10-29 21:41:57,順番通りに再生されないです,順番通りに再生されない,59
g_5021,line_music,2021-11-16 12:34:33,解約方法を事前に明記しておいてください,解約方法を事前に明記しておいてください,60
g_5022,line_music,2021-11-04 17:07:27,無料が終わり削除できず大変でした3ヶ月ぐらいお金だけ取られました入るは簡単なのに止めるに大変でした,無料が終わり削除できず,61
g_5023,line_music,2021-12-06 20:41:59,phonk系がマジで少なすぎる,phonk系がマジで少なすぎる,62
g_5025,line_music,2021-10-21 19:12:57,ずっとライトプランを定期購入してたのに9月からのアップデートで突然出来なくなりました,ライトプランを定期購入してたのに9月からのアップデートで突然出来なくなりました,63
g_5026,line_music,2021-10-23 19:42:48,操作の妨げになるところに出てきて×を押して消してもすぐ復活してくるヤツとか、画面いっぱいに出てきて、プランを見るしか選択肢がないキャンセルボタンがない&osの戻るボタンが効かないヤツとか、もう少し控えめにすべきだと思います,消してもすぐ復活してくるヤツとか、画面いっぱいに出てきて、プランを見るしか選択肢がないキャンセルボタンがない,64
g_5027,line_music,2021-12-04 13:51:37,linemusicから退会したいのですがやり方が分からずアンインストールしたのですがそれで月額はかからなくなりますか,linemusicから退会したいのですがやり方が分からずアンインストールしたのですがそれで月額はかからなくなりますか,65
g_5028,line_music,2021-11-26 16:11:10,もう少し小さくできませんか,もう少し小さくできませんか,66
g_5029,line_music,2021-11-27 14:38:42,全部聞けない最悪,全部聞けない,67
g_5031,line_music,2021-11-17 18:05:39,お金を払ってるわけだし再生くらいはまともに機能してほしい,再生くらいはまともに機能してほしい,68
g_5032,line_music,2021-11-22 16:25:18,スムーズ日本いかない,スムーズ日本いかない,69
g_5041,line_music,2021-11-20 00:09:50,あとは山口リサ/ak-69のfireflyって曲が一番欲しいです願望,fireflyって曲が一番欲しい,71
