reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOH4ofMWZ39HcQ2SJSOQnBGE7FBy7JmWGjdJ3xsT3bMn9nIfZKzv55VpRc2oYK2ZG_WTsYgYkAH0f6JhxA,towatowa towa,https://play-lh.googleusercontent.com/a/AATXAJz4ys09VNn6uN6P6II-UTVtna_Bxx0XswCg8oGz=mo,色々あるのですが、バグも多いいくもないので嬉しいです。是非初心者も使ってみてください,5,0,,2021-12-15 23:13:23,,
gp:AOqpTOHR7LdKn4dOTmzYBxEhWMTcgYzNaOCA_MZxLW7sFxakPhZig0sDOXtLjsS7jcUqCTp9idS25uZnsOt8dg,あゆな,https://play-lh.googleusercontent.com/a/AATXAJwFJ1anN7jTrd_vcZZdXir16LP9sf05kRpR3QN9=mo,使いやすくて、めっちゃいいんですけど、 動画と、写真だけではなく、GIFも使えるようにしてほしいです！あと、作っている時スムーズに流れなくてガタガタになって何度音合わせしてもズレたりして嫌なので訂正して欲しいです。,5,1,4.9.0,2021-12-15 14:21:21,,
gp:AOqpTOE7tcQb78CZMgPMw-S7RI90kTdi290rBQ4VwoGgl5LH4CJisAPpyLG36GIrMwt6bNvUv1aB6wDpgwIJsQ,Shusha Shushing,https://play-lh.googleusercontent.com/a/AATXAJxU7i7B3FLX8rnv8zj7nYjJ1lxjzcK6CDuyMiUV=mo,本当に便利で使いやすい これはオススメです!,5,0,5.0.0,2021-12-15 13:46:50,,
gp:AOqpTOEeeoSZ6ZMGWTuaD4blj6xG3aFRp-76FUX3G8oOZm_8HwEbzRMFB-uRsfBstw9IcG7_t-ao0G_ldqoUVA,nori k,https://play-lh.googleusercontent.com/a-/AOh14Gi9UecguHZCHcgFeIl6cbNmO2CEe2-3tpSYeg3HfA,ほんとにいいアプリ！,5,0,,2021-12-15 05:04:57,,
gp:AOqpTOEOoPZIMkRgDKHTST1guonY22tTLYor_IIWiCzknnBv4hZuF_mlY65cepHTCWqrgsukTBlB9vw_0Phl3Q,トミカコマ撮りチャンネル,https://play-lh.googleusercontent.com/a-/AOh14GirejLaPLq-5D1eLImgyXsTJt_S0KZv1aHXIcdJGw,ちゃんとエスクポートしたのに保存されません。ちゃんと許可もしているのに…どうなってるんですか?おかしいですよ。,1,0,4.9.0,2021-12-14 18:12:42,,
gp:AOqpTOFZFCajcgowNEV341yzRiIYdSBVppRnO0i4JIfl_O7F6VbZxwUsISIP6pAv8ky1RfAkwNK2Q_lSgoAC6A,片野努,https://play-lh.googleusercontent.com/a-/AOh14Ggx6S8ZClP_LnUmwDGMKd_RLRiXBmeNicFPra6TJA,自分たちが作った動画を編集出来てとても嬉しいです😭ありがとうございます😭,5,0,,2021-12-13 19:24:45,,
gp:AOqpTOEYVcBDN1GJa_R91t9EJZ_FO5bomzlFxNCYdcfMtjTGQLqAcMoufWERWPcA56izq_B9D1po09-ntiM64Q,Marvel DC fan,https://play-lh.googleusercontent.com/a-/AOh14GgVxKAH0mgHF1P1Aq4X1W-vkpwQTWswLQrE4L5n2Q,いつも使ってるけど、非常に扱いやすいね👍️ 不満があるとすれば文字の教科書フォントでたまに文字が変になるバグ(？)を修正してほしい🙏,5,0,,2021-12-13 17:52:02,,
gp:AOqpTOE0c1xy80tn50b9Jvs_qhuzIZSuPyntS7w6vGUZ1fIf_SZR5VDw1GIfQdntxKbAyK_4kTaPDKeXbpC9EA,ショマタニエン,https://play-lh.googleusercontent.com/a-/AOh14GikMnKPMYmoxtwYjOmxsLw8SJejMj5HbyVBe4gNHg,かなりつかわせていただいてます。,4,0,4.9.0,2021-12-13 14:31:08,,
gp:AOqpTOH_Bju1_SrgX3u59Q4kdHJKPlJHs-p4G2v_2QTw8uinay4njDcAX7AO69Pxd_EfNDcGTzVcWt_7B03cHA,Ikko Taki,https://play-lh.googleusercontent.com/a/AATXAJynVXrhGBAMDvW9ABLdsWnUNg7kkg94PtfxrFwP=mo,流行りの音ハメ動画を作ってスマホに保存しましたが、再生すると映像と音声がずれてしまいます！10秒ほどのスライドショーなのですが何回作り直してもエクスポートすると音がズレます… なぜでしょう？,4,11,4.9.0,2021-12-13 05:48:33,,
gp:AOqpTOHbcnE34z04VYOI4Vt72NPRsvXtb66IVyopZf77Etkh3m9YDGhQRWP4lASc1yKOpe1O-5Ru4z836As85A,斉藤悠也,https://play-lh.googleusercontent.com/a-/AOh14Gh4HMTNqFHLMDPmouiNpE3pny1p0-0Vk1iwvdmUAA,下書きを使うって言うやつがあってとても使いやすいし楽！,5,0,,2021-12-13 03:51:03,,
gp:AOqpTOHcEmr4I6nepEvZGNOGv-YyJZm7DOm5l7ZN6iQZL9rCfDunlh0JcqBpc9YTlpRhKEyQZzX43ilC8q5CyA,中村秀則,https://play-lh.googleusercontent.com/a-/AOh14GhqY72-wLypFWZo9AeDYf65K7P4ZGeHPVK0gguZwg,タップしても全然反応しない…編集ができない…,2,0,4.9.0,2021-12-13 01:00:18,,
gp:AOqpTOHdTEmUUZvmtS1tApJpkk15AR_4Dybx_wx2SLl74MKbVQlLznjgx5WNcvm4YCcbNiDITqGfCA2PZFfhOg,高野ARAN,https://play-lh.googleusercontent.com/a-/AOh14GjTj_hkWd8Lw33bnr-3w-N-sN7Cv0DHb-W50Th1_w,この編集アプリは使いやすいです。でも 重くなる時があります。,3,0,4.9.0,2021-12-12 19:58:25,,
gp:AOqpTOHkHYpe3Vfi512JtMw2-xe--7UEY2mL9cXleejGf-fYGk_lEMTbFu-D6J_zhm9qcSfNUL8voopuz2PIrA,Suzuna Rokuyama,https://play-lh.googleusercontent.com/a/AATXAJykpvgZwGG_ko2tBNUXfHsjbwGZDSYw6-5PchBs=mo,編集が簡単でいいアプリですが なんか字幕を打とうとしたら文字を打っても 出てこなくなります！ どうしたらいいんでしょうか...,4,0,4.9.0,2021-12-12 17:17:28,,
